year,region,citizenship,immigration,population,immigration_ratio,citizenship_ratio
1998,Genève,2719,11244,149203,0.07536041500506022,0.01822349416566691
1998,Glarus,121,240,7787,0.030820598433286245,0.015538718376781816
1998,Graubünden,354,1418,25365,0.05590380445495762,0.013956238911886458
1998,Jura,124,372,8231,0.04519499453286357,0.015064998177621188
1998,Luzern,705,2427,50239,0.04830908258524254,0.014032922629829416
1998,Neuchâtel,665,1843,36910,0.04993226767813601,0.01801679761582227
1998,Nidwalden,79,289,3427,0.08433031806244529,0.02305223227312518
1998,No indication,0,0,0,,
1998,Obwalden,39,231,3393,0.0680813439434129,0.011494252873563218
1998,Schaffhausen,210,534,14272,0.03741591928251121,0.014714125560538117
1998,Schwyz,151,730,19107,0.03820589312817292,0.007902862825142618
1998,Solothurn,393,1277,38506,0.0331636628057965,0.010206201630914662
